id,name,price,age,line,station_name,minutes,layout,area,address,url
77769283,ホワイティ薬院,1250,50,西鉄天神大牟田線,薬院,4,1DK,38.89,福岡県福岡市中央区薬院１-6-5,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_77769283/
78103806,インペリアル平尾台　　　　　　　　　　　　　　　　　…,1480,50,地下鉄七隈線,薬院大通,11,3LDK,60.57,福岡県福岡市中央区平尾３,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_78103806/
78348652,第７プリンスマンション高砂,1490,47,地下鉄七隈線,渡辺通,9,2LDK,46.86,福岡県福岡市中央区高砂１,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_78348652/
78075369,パークハイツ桜坂　　　　　　　　　　　　　　　　　　…,1780,48,地下鉄七隈線,桜坂,2,3LDK,67.2,福岡県福岡市中央区桜坂３,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_78075369/
78119811,秀和警固レジデンス　　　　　　　　　　　　　　　　　…,1820,51,地下鉄空港線,赤坂,7,2LDK,54.88,福岡県福岡市中央区警固２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_78119811/
76520020,パーク・ハイム鳥飼,1980,44,地下鉄七隈線,別府,9,3LDK,79.52,福岡県福岡市城南区鳥飼５-17-33,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashijonan/nc_76520020/
77581283,シティマンション高砂二号館,2098,41,地下鉄七隈線,渡辺通,13,3DK,50.22,福岡県福岡市中央区高砂２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_77581283/
78142618,東カン第二キャステール,2180,50,地下鉄空港線,東比恵,10,1LDK,51.66,福岡県福岡市博多区比恵町1-18,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_78142618/
78217837,大濠ハイツ,2299,48,地下鉄七隈線,桜坂,11,3LDK,71.28,福岡県福岡市中央区六本松３-16-28,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_78217837/
78013493,藤和別府コープ,2380,42,地下鉄七隈線,別府,3,1LDK,62.16,福岡県福岡市城南区別府５-2-5,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashijonan/nc_78013493/
78217532,ライオンズマンション高砂,2399,47,地下鉄七隈線,渡辺通,5,2LDK,55.69,福岡県福岡市中央区高砂１,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_78217532/
77873960,オリエントハイツ西公園,2420,41,地下鉄空港線,大濠公園,8,2LDK,69.85,福岡県福岡市中央区荒戸３,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_77873960/
77759845,警固ハウス,2490,45,地下鉄七隈線,薬院大通,8,2LDK,66.0,福岡県福岡市中央区警固１,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_77759845/
