name,price,address,access,area,layout,yyyymm_construction,url
ロマネスク大濠アネックス,3199万円,福岡県福岡市中央区鳥飼２-6-15,地下鉄空港線「唐人町」徒歩14分,59.65m2,2LDK,1987年5月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_79090280/
アンピール西公園,3199万円,福岡県福岡市中央区荒戸１,地下鉄空港線「大濠公園」徒歩7分,73.18m2（22.13坪）（壁芯）,3LDK+S（納戸）,1982年4月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_79135091/
ロイヤルマンション別府６,3390万円,福岡県福岡市城南区別府６,地下鉄七隈線「別府」徒歩6分,82.27m2（24.88坪）,3LDK,1994年11月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashijonan/nc_79025486/
ライオンズヒルズ桜坂,3398万円,福岡県福岡市中央区桜坂３,地下鉄七隈線「桜坂」徒歩3分,68.25m2（壁芯）,3LDK,1986年12月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_78915180/
オープンレジデンシア天神今泉,3490万円,福岡県福岡市中央区今泉２,地下鉄七隈線「薬院大通」徒歩6分,34.12m2（10.32坪）,1LDK,2023年9月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_79053066/
ロワールマンション博多駅南,3490万円,福岡県福岡市博多区博多駅南３-20-22,ＪＲ鹿児島本線「博多」徒歩15分,69.51m2（21.02坪）（壁芯）,3LDK,1985年9月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_20097897/
星和今泉コーポラス,3780万円,福岡県福岡市中央区今泉２,地下鉄七隈線「薬院大通」徒歩7分,88m2（26.61坪）,3LDK,1982年2月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_78533278/
パーク・サンリヤン博多の森Ⅳ番館,3799万円,福岡県糟屋郡志免町別府西２-23-4,地下鉄空港線「福岡空港」徒歩12分,95.8m2（28.97坪）（壁芯）,4LDK,2012年2月,https://suumo.jp//ms/chuko/fukuoka/sc_kasuyagunshime/nc_78888118/
オープンレジデンシア博多住吉,3890万円,福岡県福岡市博多区住吉２,ＪＲ鹿児島本線「博多」徒歩9分,38.65m2（壁芯）,1LDK,2023年8月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_78671217/
アンピール百年橋,4180万円,福岡県福岡市中央区清川３,地下鉄七隈線「渡辺通」徒歩14分,70.11m2（21.20坪）（壁芯）,3LDK,1995年8月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_20040193/
トラスト福岡空港駅レジデンス,4198万円,福岡県糟屋郡志免町別府北４-1-47,地下鉄空港線「福岡空港」徒歩12分,67.85m2（20.52坪）（壁芯）,3LDK,2024年5月,https://suumo.jp//ms/chuko/fukuoka/sc_kasuyagunshime/nc_79031976/
サンシティ鳥飼,4199万円,福岡県福岡市城南区鳥飼４-9-3,地下鉄七隈線「別府」徒歩11分,68.48m2,3LDK,1994年3月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashijonan/nc_79090720/
アンピール天神東,4280万円,福岡県福岡市中央区春吉２-5-1,地下鉄七隈線「渡辺通」徒歩8分,65.04m2（19.67坪）（壁芯）,2LDK,2004年2月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_78778634/
アンピール天神東,4280万円,福岡県福岡市中央区春吉２,地下鉄七隈線「渡辺通」徒歩9分,65.04m2（19.67坪）（壁芯）,2LDK,2004年2月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_78802812/
エンゼルハイム大濠公園南,4280万円,福岡県福岡市城南区鳥飼６,地下鉄七隈線「別府」徒歩4分,93.74m2（壁芯）,4LDK,1990年5月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashijonan/nc_76627401/
モントーレ東比恵クレア,4399万円,福岡県福岡市博多区東比恵３,地下鉄空港線「東比恵」徒歩2分,42.77m2（壁芯）,1LDK,2019年2月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_79204532/
藤崎ロジュマン,4480万円,福岡県福岡市早良区昭代３-9-5,地下鉄空港線「藤崎」徒歩13分,82.76m2（壁芯）,4LDK,1988年3月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_78393786/
ロワールマンション西公園東,4499万円,福岡県福岡市中央区港２,地下鉄空港線「大濠公園」徒歩6分,67.8m2（壁芯）,3LDK,1999年1月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_79205186/
デュオヴェール西新,4580万円,福岡県福岡市早良区祖原,地下鉄空港線「西新」徒歩6分,43.5m2（壁芯）,2LDK,2021年7月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_78829131/
ダイアパレス大名ガーデン,4599万円,福岡県福岡市中央区大名１,地下鉄空港線「赤坂」徒歩6分,68.9m2,3LDK,1987年2月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_78908087/
インプレスト天神オークタワー,4690万円,福岡県福岡市中央区長浜２,地下鉄空港線「赤坂」徒歩9分,45.59m2,2LDK,2020年5月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_20104158/
ロイヤルアーク藤崎南,4998万円,福岡県福岡市早良区原１,地下鉄空港線「藤崎」徒歩13分,84.98m2（壁芯）,3LDK,2001年2月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_79060702/
トラスト福岡空港駅レジデンス,5298万円,福岡県糟屋郡志免町別府北４,地下鉄空港線「福岡空港」徒歩14分,79.35m2（24.00坪）（壁芯）,4LDK,2024年5月,https://suumo.jp//ms/chuko/fukuoka/sc_kasuyagunshime/nc_78810145/
西公園ツインタワー,5480万円,福岡県福岡市中央区荒戸２,地下鉄空港線「大濠公園」徒歩7分,83.05m2（25.12坪）（壁芯）,3LDK,1990年1月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_20052926/
クレアランドマーク,5480万円,福岡県福岡市博多区冷泉町,地下鉄空港線「祇園」徒歩3分,53.54m2（壁芯）,2LDK,2001年1月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_78967628/
〇1月16日価格更新〇ライオンズマンション天神南〇１…,5560万円,福岡県福岡市中央区今泉２-1-32,地下鉄七隈線「薬院大通」徒歩10分,86.02m2（壁芯）,1LDK,1992年3月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_78230383/
デュ・レジア薬院テラス,6190万円,福岡県福岡市中央区高砂２,地下鉄七隈線「薬院」徒歩12分,63m2（19.05坪）,2LDK,2022年3月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_78335200/
インプレスト天神オークタワー,6190万円,福岡県福岡市中央区長浜２,地下鉄空港線「赤坂」徒歩9分,56.79m2（17.17坪）（壁芯）,2LDK,2020年5月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_78973290/
シーサイドももちヴェルデコート５番館,6480万円,福岡県福岡市早良区百道浜３-3-5,地下鉄空港線「藤崎」徒歩10分,93.67m2（壁芯）,3LDK,1991年2月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_79015514/
デュ・レジア薬院テラス,6490万円,福岡県福岡市中央区高砂２,地下鉄七隈線「薬院」徒歩11分,63m2（壁芯）,2LDK,2022年3月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_79108337/
ブライトンヒルズ藤崎,6580万円,福岡県福岡市早良区藤崎１-5-10,地下鉄空港線「藤崎」徒歩7分,79.23m2,3LDK,2003年7月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_79071797/
ルッシュ・西公園,6780万円,福岡県福岡市中央区荒戸３,地下鉄空港線「大濠公園」徒歩10分,101.94m2（壁芯）,3LDK,1990年9月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_77740848/
コアマンション桜坂プレジオ弐番館,6980万円,福岡県福岡市中央区六本松３,地下鉄七隈線「六本松」徒歩4分,107.15m2（壁芯）,4LDK,2001年1月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_78506013/
ヒルズ平尾,7480万円,福岡県福岡市中央区平尾４,地下鉄七隈線「薬院大通」徒歩15分,93.25m2（壁芯）,4LDK,1998年2月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_78330015/
サーパス薬院,7700万円,福岡県福岡市中央区薬院３,西鉄天神大牟田線「薬院」徒歩4分,99.96m2（壁芯）,4LDK,2003年10月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_78574614/
レジア赤坂テラス,7800万円,福岡県福岡市中央区長浜２,地下鉄空港線「赤坂」徒歩6分,75.44m2（壁芯）,3LDK,2016年12月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_20095594/
グランドメゾン大濠南,8080万円,福岡県福岡市中央区草香江２,地下鉄七隈線「六本松」徒歩4分,87.11m2（壁芯）,3LDK,2001年11月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_78931858/
グランドステイツ大濠公園南,8490万円,福岡県福岡市中央区六本松３,地下鉄七隈線「六本松」徒歩3分,80.69m2（壁芯）,3LDK,2004年6月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_78987225/
ザ・パークハウス百道,8580万円,福岡県福岡市早良区百道２,地下鉄空港線「藤崎」徒歩3分,85.13m2（25.75坪）（壁芯）,3LDK,2020年4月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_77960655/
サーパス浄水通り,8800万円,福岡県福岡市中央区薬院４,地下鉄七隈線「薬院大通」徒歩4分,97.42m2（壁芯）,3LDK,2003年2月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_20027075/
パークホームズ警固本通り,8980万円,福岡県福岡市中央区警固２,地下鉄空港線「赤坂」徒歩8分,93.66m2（28.33坪）（壁芯）,3LDK,2009年10月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_78615630/
グランドメゾン大濠ブルクレール,9980万円,福岡県福岡市中央区草香江２,地下鉄七隈線「六本松」徒歩9分,85.42m2（壁芯）,3LDK,2006年3月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_79094486/
パークコート赤坂ヒルトップレジデンス,9980万円,福岡県福岡市中央区赤坂３,地下鉄七隈線「桜坂」徒歩9分,88.76m2（壁芯）,3LDK,2010年2月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_78598929/
百道タワー,9980万円,福岡県福岡市早良区百道浜１,地下鉄空港線「西新」徒歩10分,81.73m2（壁芯）,2LDK,2004年2月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_79098275/
ザ・パークハウス福岡タワーズWEST,1億800万円,福岡県福岡市中央区地行浜２,地下鉄空港線「唐人町」徒歩12分,90.35m2（壁芯）,2LDK,2019年12月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_78660361/
グランドメゾン西新レジデンス,1億980万円,福岡県福岡市早良区西新２-1-42,地下鉄空港線「西新」徒歩6分,105.84m2（壁芯）,3LDK,2015年1月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_79120367/
グランドメゾン大濠公園THE CLASS,1億2000万円,福岡県福岡市中央区荒戸２,地下鉄空港線「大濠公園」徒歩4分,60.35m2（壁芯）,2LDK,2024年1月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_20005198/
CLUB THE 大濠二丁目,1億2980万円,福岡県福岡市中央区大濠２,地下鉄空港線「唐人町」徒歩7分,91.07m2（壁芯）,2LDK,2019年6月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_20032764/
グランドメゾン福岡 The Central Luxe,1億3500万円,福岡県福岡市中央区渡辺通２,西鉄天神大牟田線「薬院」徒歩2分,74.76m2（22.61坪）（壁芯）,2LDK,2025年6月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_78185359/
ＣＬＵＢ　ＴＨＥ．大濠二丁目,1億4800万円,福岡県福岡市中央区大濠２,地下鉄空港線「唐人町」徒歩7分,88.45m2（壁芯）,3LDK,2019年6月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_79061506/
ザ・パークハウス桜坂サンリヤン,1億6500万円,福岡県福岡市中央区桜坂３,地下鉄七隈線「桜坂」徒歩3分,105.07m2（31.78坪）（壁芯）,4LDK,2018年9月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_74279125/
ブリリアタワー西新,1億6800万円,福岡県福岡市早良区西新４,地下鉄空港線「西新」徒歩1分,79.93m2（壁芯）,2LDK,2021年1月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_79220468/
CLUB THE.薬院ステーションタワー,2億1000万円,福岡県福岡市中央区白金１,西鉄天神大牟田線「薬院」徒歩2分,102.79m2（壁芯）,2LDK,2020年4月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_79044003/
プレミスト天神赤坂タワー,2億1000万円,福岡県福岡市中央区大名２,地下鉄空港線「赤坂」徒歩3分,95.25m2（壁芯）,3LDK,2019年1月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_78711106/
大濠オドゥール,2億1800万円,福岡県福岡市中央区大濠１,地下鉄空港線「唐人町」徒歩9分,146m2（壁芯）,3LDK,1998年9月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_20061154/
プレミスト大濠公園,2億4800万円,福岡県福岡市中央区荒戸３,地下鉄空港線「唐人町」徒歩3分,120.71m2（壁芯）,3LDK,2025年6月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_79003032/
Ｂｒｉｌｌｉａ　Ｔｏｗｅｒ西新・ＰＲＡＬＩＶＡ,3億1000万円,福岡県福岡市早良区西新４,地下鉄空港線「西新」徒歩1分,101.13m2（30.59坪）（壁芯）,2LDK,2021年1月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_78550441/
ブリリアタワー西新,3億3000万円,福岡県福岡市早良区西新４,地下鉄空港線「西新」徒歩1分,101.82m2（30.80坪）（壁芯）,2LDK,2021年1月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_77901688/
ローズマンション山王,980万円,福岡県福岡市博多区山王１-1－15,地下鉄空港線「東比恵」徒歩13分,58.16m2（壁芯）,3LDK,1974年7月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_79163589/
KBCユーハイム室見,1498万円,福岡県福岡市早良区室見５,地下鉄空港線「藤崎」徒歩12分,52.1m2（壁芯）,2LDK,1985年3月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_79100955/
マンション鳥飼,1580万円,福岡県福岡市中央区鳥飼１,地下鉄七隈線「別府」徒歩10分,65.54m2（壁芯）,2LDK,1973年12月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_79164441/
パークハイツ桜坂,1600万円,福岡県福岡市中央区桜坂３,地下鉄七隈線「桜坂」徒歩2分,67.2m2（壁芯）,3LDK,1977年6月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_78075369/
サンポートハイツ,1680万円,福岡県福岡市中央区港２-5-32,地下鉄空港線「大濠公園」徒歩8分,67.47m2（壁芯）,2LDK,1974年9月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_77008208/
日商岩井新福陵マンション２号棟,1698万円,福岡県福岡市早良区荒江３,地下鉄空港線「藤崎」徒歩14分,83.19m2（壁芯）,4LDK,1978年3月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_20045615/
コープ東薬院,1990万円,福岡県福岡市中央区高砂１,西鉄天神大牟田線「薬院」徒歩6分,71.35m2（壁芯）,2LDK,1980年9月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_77542577/
モントーレラコルタユニバ通り,1990万円,福岡県糟屋郡志免町別府西３,地下鉄空港線「福岡空港」徒歩10分,54.77m2（16.56坪）（壁芯）,1LDK+S（納戸）,2013年6月,https://suumo.jp//ms/chuko/fukuoka/sc_kasuyagunshime/nc_78782764/
日商岩井福陵マンション,1990万円,福岡県福岡市早良区荒江３-26-22,地下鉄空港線「藤崎」徒歩15分,75.6m2（22.86坪）,3LDK,1974年11月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_79229381/
博多ニッコーハイツ,2070万円,福岡県福岡市博多区博多駅東３,地下鉄空港線「博多」徒歩7分,50.38m2（壁芯）,1LDK,1979年11月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_79205801/
東カン第二キャステール,2080万円,福岡県福岡市博多区比恵町1-18,地下鉄空港線「東比恵」徒歩10分,51.66m2（壁芯）,1LDK,1975年3月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_78989095/
ハイツ21,2180万円,福岡県福岡市早良区城西１,地下鉄空港線「西新」徒歩6分,61.83m2（18.70坪）（壁芯）,2LDK,1987年3月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_79069458/
カーサ第2博多,2197万円,福岡県福岡市博多区住吉２,地下鉄七隈線「渡辺通」徒歩10分,53.86m2（壁芯）,2LDK,1981年11月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_78666531/
カーサ第二博多,2197万円,福岡県福岡市博多区住吉２,地下鉄七隈線「櫛田神社前」徒歩11分,53.86m2（壁芯）,2LDK,1981年11月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_78637651/
ＧＳハイム博多,2200万円,福岡県福岡市博多区博多駅東２,地下鉄空港線「東比恵」徒歩5分,66.15m2（20.01坪）（壁芯）,3LDK,1980年10月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_77918934/
サンライフ六本松,2249万円,福岡県福岡市中央区草香江２-1-40,地下鉄七隈線「六本松」徒歩3分,41.36m2（壁芯）,1LDK,1984年5月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_78528435/
皐月マンション奈良屋,2280万円,福岡県福岡市博多区奈良屋町12‐18,地下鉄空港線「中洲川端」徒歩11分,53.28m2（壁芯）,2LDK,1980年7月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_78566794/
朝日プラザ博多,2280万円,福岡県福岡市博多区博多駅前４,ＪＲ鹿児島本線「博多」徒歩10分,40.88m2（壁芯）,1LDK,1985年6月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_78607999/
ニューアイランド大名マンション,2280万円,福岡県福岡市中央区大名１-12-36,地下鉄空港線「赤坂」徒歩7分,57.51m2（壁芯）,4DK,1979年5月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_78659975/
ゾンネンハイム大手門,2290万円,福岡県福岡市中央区大手門２,地下鉄空港線「大濠公園」徒歩7分,66m2（壁芯）,1LDK,1973年8月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_78996474/
カーサ大濠,2380万円,福岡県福岡市中央区六本松３-11-45,地下鉄七隈線「六本松」徒歩8分,51.66m2（壁芯）,1LDK,1974年6月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_78692224/
ビレッタ百道,2399万円,福岡県福岡市早良区百道１,地下鉄空港線「藤崎」徒歩12分,60.5m2（壁芯）,2LDK,1975年4月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_79147157/
ビレッタ百道,2399万円,福岡県福岡市早良区百道１-33-22,地下鉄空港線「藤崎」徒歩11分,60.5m2（壁芯）,2LDK,1975年4月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_78583591/
ビレッタ百道,2399万円,福岡県福岡市早良区百道１-33-22,地下鉄空港線「藤崎」徒歩11分,60.5m2,2LDK,1975年4月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_78604511/
シティマンション平尾Ⅱ,2420万円,福岡県福岡市中央区平尾２,西鉄天神大牟田線「薬院」徒歩10分,58.24m2（壁芯）,3LDK,1985年7月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_78947683/
ハイライフ大濠,2480万円,福岡県福岡市中央区草香江２-12-4,地下鉄七隈線「六本松」徒歩11分,67.41m2,2LDK,1982年1月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_76769921/
ハイライフ大濠,2480万円,福岡県福岡市中央区草香江２,地下鉄七隈線「六本松」徒歩11分,67.41m2（壁芯）,2LDK,1982年1月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_78715930/
モントーレラコルタユニバ通り,2480万円,福岡県糟屋郡志免町別府西３,地下鉄空港線「福岡空港」徒歩10分,65.35m2（19.76坪）（壁芯）,2LDK+S（納戸）,2013年6月,https://suumo.jp//ms/chuko/fukuoka/sc_kasuyagunshime/nc_78783216/
コープ野村白金,2550万円,福岡県福岡市中央区白金１,地下鉄七隈線「薬院」徒歩6分,64.54m2（壁芯）,3LDK,1983年8月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_78681507/
エクセレンス谷,2590万円,福岡県福岡市中央区谷１,地下鉄七隈線「六本松」徒歩5分,57.23m2（17.31坪）,2LDK,1979年8月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_78720934/
エクセレンス谷　中古マンション,2590万円,福岡県福岡市中央区谷１,地下鉄七隈線「六本松」徒歩7分,57.23m2（壁芯）,2LDK,1979年8月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_78743140/
エクセレンス谷,2590万円,福岡県福岡市中央区谷１,地下鉄七隈線「六本松」徒歩7分,57.23m2（17.31坪）（壁芯）,2LDK,1979年8月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_78778379/
エクセレンス谷,2590万円,福岡県福岡市中央区谷１-16-58,地下鉄七隈線「六本松」徒歩7分,57.23m2（壁芯）,2LDK,2025年11月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_79071316/
ネストピア東比恵駅前,2598万円,福岡県福岡市博多区東比恵２-15-24,地下鉄空港線「東比恵」徒歩2分,34.86m2（10.54坪）（壁芯）,1LDK,2020年3月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_79203065/
RKB別府マンション,2599万円,福岡県福岡市城南区別府５,地下鉄七隈線「別府」徒歩10分,81.46m2（壁芯）,3LDK,1978年4月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashijonan/nc_20077951/
RKB別府マンション　2棟,2599万円,福岡県福岡市城南区別府５-21-23,地下鉄七隈線「別府」徒歩12分,81.46m2,3LDK,1978年4月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashijonan/nc_20086141/
RKB別府マンション　2棟,2599万円,福岡県福岡市城南区別府５,地下鉄七隈線「別府」徒歩12分,81.46m2,3LDK,2026年1月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashijonan/nc_20101094/
RKB別府マンション　2棟,2599万円,福岡県福岡市城南区別府５,地下鉄七隈線「別府」徒歩12分,81.46m2,3LDK,1978年4月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashijonan/nc_20086324/
サンポートハイツ,2680万円,福岡県福岡市中央区港２-5-32,地下鉄空港線「大濠公園」徒歩8分,61.56m2（壁芯）,2LDK,1974年9月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_79148573/
ヴェルドミール薬院,2799万円,福岡県福岡市中央区薬院３,地下鉄七隈線「薬院大通」徒歩5分,68.26m2（20.64坪）,2LDK,1980年10月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_79231879/
ヴェルドミール薬院,2799万円,福岡県福岡市中央区薬院３,地下鉄七隈線「薬院大通」徒歩5分,68.26m2（壁芯）,2LDK,1980年10月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_20041437/
ヴェルドミール薬院【担当：中尾】　までお気軽にお問合…,2799万円,福岡県福岡市中央区薬院３,地下鉄七隈線「薬院大通」徒歩6分,68.26m2,2LDK,1980年10月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_79221917/
