id,name,price,age,line,station_name,minutes,layout,area,address,url
74105174,グランフォーレ荒江サウステラス,3699,9,地下鉄空港線,藤崎,23,3LDK,78.47,福岡県福岡市早良区飯倉２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_74105174/
74425054,アクロス原ブルームテラス,3770,10,地下鉄空港線,室見,19,4LDK,88.2,福岡県福岡市早良区原４,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_74425054/
73491961,アクロス原ブルームテラス,3770,10,地下鉄空港線,室見,19,4LDK,88.2,福岡県福岡市早良区原４,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_73491961/
74222755,アメックス博多ワンオーツープレミアム,3790,21,ＪＲ鹿児島本線,博多,13,2LDK,52.91,福岡県福岡市博多区住吉５-1-15,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_74222755/
74752156,ライオンズマンション赤坂,3799,45,地下鉄空港線,赤坂,7,3LDK,78.98,福岡県福岡市中央区赤坂２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_74752156/
74787934,ライオンズマンション赤坂,3799,45,地下鉄空港線,赤坂,7,3LDK,78.98,福岡県福岡市中央区赤坂２-1-8,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_74787934/
73719593,アルファライフ博多,3890,13,ＪＲ鹿児島本線,博多,11,3LDK,67.71,福岡県福岡市博多区住吉５,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_73719593/
74639977,アーサー室見ツインパークス,3890,22,地下鉄空港線,姪浜,20,3LDK,85.4,福岡県福岡市早良区小田部６,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_74639977/
74955127,アルファライフ博多,3890,13,ＪＲ鹿児島本線,博多,13,3LDK,67.71,福岡県福岡市博多区住吉５,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_74955127/
74891025,プレサンスロジェ博多駅北,3898,5,地下鉄空港線,東比恵,16,3LDK,66.14,福岡県福岡市博多区吉塚３-16-12,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_74891025/
74918871,プレサンスロジェ博多駅北,3898,5,地下鉄空港線,東比恵,17,3LDK,66.14,福岡県福岡市博多区吉塚３-16-12,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_74918871/
74897321,プレサンスロジェ博多駅北,3898,5,地下鉄空港線,東比恵,16,3LDK,66.14,福岡県福岡市博多区吉塚３-16-12,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_74897321/
74982332,クリオラベルヴィ呉服町イースト,3900,4,地下鉄空港線,中洲川端,13,2LDK,44.39,福岡県福岡市博多区下呉服町,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_74982332/
75010822,クリオラベルヴィ呉服町イースト,3900,4,地下鉄空港線,中洲川端,13,2LDK,44.39,福岡県福岡市博多区下呉服町,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_75010822/
72881432,アクロス原ブルームテラス,3990,10,地下鉄空港線,室見,19,3LDK,71.51,福岡県福岡市早良区原４,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_72881432/
74950678,エンゼルハイムももち,4190,29,地下鉄空港線,西新,10,3LDK,70.19,福岡県福岡市早良区西新２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_74950678/
74910130,エンゼルハイムももち,4190,29,地下鉄空港線,西新,11,3LDK,70.19,福岡県福岡市早良区西新２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_74910130/
74615382,ロイヤルアーク室見川ハウス,4280,16,地下鉄空港線,姪浜,14,4LDK,84.42,福岡県福岡市西区姪浜駅南２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashinishi/nc_74615382/
74761989,リベーラガーデンI棟（マリナタワー）,4290,17,地下鉄空港線,室見,30,3LDK,83.99,福岡県福岡市西区愛宕浜２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashinishi/nc_74761989/
74785194,アンピール西新,4370,20,地下鉄空港線,西新,8,3LDK,82.01,福岡県福岡市早良区城西３,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_74785194/
74328590,アトモスももち,4390,31,地下鉄空港線,藤崎,18,2LDK,81.1,福岡県福岡市早良区百道浜４,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_74328590/
74779244,グランアルト天神タワー,4480,20,地下鉄空港線,天神,7,2LDK,55.68,福岡県福岡市中央区今泉２-5-19,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_74779244/
74964281,イニシア鳥飼,4600,16,地下鉄空港線,西新,10,2LDK+S（納戸）,78.28,福岡県福岡市中央区鳥飼３-12-26,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_74964281/
72523641,アクロス博多セントラルパーク,4780,21,地下鉄空港線,博多,18,4LDK,102.05,福岡県福岡市博多区美野島３-20-1,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_72523641/
74838709,モントーレ東比恵クレア,4990,5,地下鉄空港線,東比恵,2,3LDK,71.49,福岡県福岡市博多区東比恵３,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_74838709/
72617403,エンゼルブレッサ西新中央,5280,24,地下鉄空港線,西新,4,1LDK,90.85,福岡県福岡市早良区西新５,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_72617403/
74560418,シーサイドももちアクアコート,5300,31,地下鉄空港線,藤崎,15,4LDK+S（納戸）,124.34,福岡県福岡市早良区百道浜３,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_74560418/
73928972,ライオンズマンションマキシム大濠,5580,27,地下鉄空港線,唐人町,13,3LDK,76.35,福岡県福岡市中央区大濠１,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_73928972/
74441522,ラフォーレ赤坂ルネッサンス,5830,24,地下鉄空港線,赤坂,13,2LDK,90.47,福岡県福岡市中央区赤坂３-11-37,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_74441522/
74631331,リベーラガーデンI棟（マリナタワー）,5950,17,地下鉄空港線,室見,31,2LDK+S（納戸）,97.31,福岡県福岡市西区愛宕浜２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashinishi/nc_74631331/
74827314,セレンシオ高取二丁目,6230,3,地下鉄空港線,藤崎,7,3LDK,80.26,福岡県福岡市早良区高取２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_74827314/
72732204,アーバンパレスアクス大濠,7480,29,地下鉄空港線,唐人町,8,3LDK,96.31,福岡県福岡市中央区荒戸３,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_72732204/
73677892,アーバンパレスアクス大濠,7480,29,地下鉄空港線,唐人町,6,3LDK,96.31,福岡県福岡市中央区荒戸３,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_73677892/
74654264,モントーレ室見ステーションスクエア,7980,2,地下鉄空港線,室見,1,4LDK,80.0,福岡県福岡市早良区室見１,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_74654264/
74974595,グランドメゾン百道浜オーシャン＆フォレスト,8280,14,地下鉄空港線,西新,18,2LDK,89.09,福岡県福岡市早良区百道浜３,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_74974595/
74284865,ブラントン大濠公園,8580,6,地下鉄空港線,大濠公園,10,3LDK,87.21,福岡県福岡市中央区荒戸２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_74284865/
74480994,グランドメゾン百道浜オーシャン＆フォレスト,9700,14,地下鉄空港線,西新,16,2LDK,109.92,福岡県福岡市早良区百道浜３,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_74480994/
74454363,グランドメゾン大濠公園2015,13000,9,地下鉄空港線,唐人町,6,2LDK,96.89,福岡県福岡市中央区今川１,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_74454363/
74885188,レーベン福岡天神 ONE TOWER,15500,0,地下鉄空港線,天神,8,3LDK,95.27,福岡県福岡市中央区天神５,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_74885188/
74070175,コアマンションけやき通りプレジオ　1012号,16800,22,地下鉄空港線,赤坂,15,3LDK,150.4,福岡県福岡市中央区赤坂３,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_74070175/
74521934,プレミスト天神赤坂タワー,39800,5,地下鉄空港線,赤坂,2,2LDK,156.55,福岡県福岡市中央区大名２-10-8,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_74521934/
74939147,グランドメゾン大濠公園THE CLASS,50000,0,地下鉄空港線,大濠公園,4,3LDK,143.63,福岡県福岡市中央区荒戸２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_74939147/
74559999,ダイナコート姪浜,255,35,地下鉄空港線,姪浜,9,ワンルーム,19.84,福岡県福岡市西区姪の浜２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashinishi/nc_74559999/
75006410,ロイヤルコンフォート大濠公園,500,39,地下鉄空港線,西新,12,ワンルーム,16.8,福岡県福岡市中央区鳥飼１-5-35,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_75006410/
72793235,グレイス祇園,590,45,地下鉄空港線,祇園,6,ワンルーム,24.25,福岡県福岡市博多区御供所町,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_72793235/
74322481,大蔵マンション南博多,650,44,地下鉄空港線,東比恵,12,1LDK,29.75,福岡県福岡市博多区博多駅南３,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_74322481/
75006412,ピュアドーム大濠アクレーム,700,31,地下鉄空港線,唐人町,3,1K,18.52,福岡県福岡市中央区黒門6-7,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_75006412/
74568439,エステート・モア・博多グランA棟,720,29,ＪＲ鹿児島本線,博多,19,1K,20.44,福岡県福岡市博多区美野島１-18-8,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_74568439/
74906146,トーカンマンション13呉服町,720,43,地下鉄空港線,祇園,9,1DK,36.1,福岡県福岡市博多区上呉服町,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_74906146/
74507194,朝日プラザ博多,730,39,ＪＲ鹿児島本線,博多,13,ワンルーム,17.92,福岡県福岡市博多区博多駅前４,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_74507194/
73701720,十郎川サンハイツ,750,42,地下鉄空港線,姪浜,32,4LDK,92.2,福岡県福岡市西区十郎川団地,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashinishi/nc_73701720/
74604176,ロマネスク博多駅前,750,33,ＪＲ鹿児島本線,博多,13,ワンルーム,19.6,福岡県福岡市博多区博多駅前４,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_74604176/
73583549,愛宕山ハイリビング,758,50,地下鉄空港線,室見,7,2LDK,58.03,福岡県福岡市西区愛宕２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashinishi/nc_73583549/
74663097,秀和警固レジデンス,920,50,地下鉄空港線,赤坂,7,ワンルーム,30.01,福岡県福岡市中央区警固２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_74663097/
74890169,クローバーハイツ小田部,970,41,地下鉄空港線,室見,23,3DK,56.12,福岡県福岡市早良区小田部５,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_74890169/
74986960,大町団地15棟,990,45,ＪＲ筑肥線,姪浜,18,3LDK,87.7,福岡県福岡市西区大町団地,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashinishi/nc_74986960/
73809095,大町団地15棟,1100,45,地下鉄空港線,姪浜,18,3LDK,87.7,福岡県福岡市西区大町団地,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashinishi/nc_73809095/
74673655,ベネフィス赤坂,1150,20,地下鉄空港線,赤坂,12,1K,23.07,福岡県福岡市中央区赤坂３,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_74673655/
74418830,ライオンズマンション西公園第2,1180,41,地下鉄空港線,大濠公園,11,1LDK,35.88,福岡県福岡市中央区荒戸３,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_74418830/
74438565,トピレック博多,1190,50,地下鉄空港線,東比恵,23,1LDK,46.75,福岡県福岡市博多区博多駅南６,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_74438565/
73939259,トピレック博多,1190,50,地下鉄空港線,東比恵,23,1LDK,46.75,福岡県福岡市博多区博多駅南６,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_73939259/
73315261,西公園下住宅 7号棟,1200,53,地下鉄空港線,唐人町,12,3LDK,61.23,福岡県福岡市中央区福浜２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_73315261/
74663566,赤坂エクセル,1250,50,地下鉄空港線,赤坂,12,ワンルーム,29.15,福岡県福岡市中央区赤坂３,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_74663566/
74638746,ロワールマンション上山門２,1280,36,地下鉄空港線,姪浜,35,3DK,53.56,福岡県福岡市西区上山門１,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashinishi/nc_74638746/
74205492,チサンマンション藤崎,1280,45,地下鉄空港線,藤崎,10,3LDK,72.02,福岡県福岡市早良区弥生２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_74205492/
74560564,エンクレスト天神東,1280,23,地下鉄空港線,中洲川端,11,ワンルーム,22.8,福岡県福岡市博多区対馬小路,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_74560564/
73913673,パソナ―ル博多,1290,51,地下鉄空港線,中洲川端,16,2DK,38.57,福岡県福岡市博多区神屋町,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_73913673/
74406943,ライオンズマンション鳥飼第2,1290,41,地下鉄空港線,西新,11,2DK,47.03,福岡県福岡市中央区鳥飼１,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_74406943/
73199007,ライオンズマンション鳥飼第２,1290,41,地下鉄空港線,西新,11,2DK,47.03,福岡県福岡市中央区鳥飼１,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_73199007/
74557722,東カングランドマンション大濠パークサイド,1300,50,地下鉄空港線,唐人町,12,ワンルーム,55.0,福岡県福岡市中央区鳥飼１,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_74557722/
73770038,美野島シャトー,1320,51,ＪＲ鹿児島本線,博多,18,2LDK,50.52,福岡県福岡市博多区美野島３,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_73770038/
73625168,ピュアドーム天神ライブリー,1350,21,地下鉄空港線,天神,10,1K,24.73,福岡県福岡市中央区舞鶴１-6番3号,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_73625168/
72972845,エクシードマンション室見,1380,39,地下鉄空港線,室見,12,3LDK,66.06,福岡県福岡市早良区南庄１,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_72972845/
72992580,エクシードマンション室見,1380,39,地下鉄空港線,室見,12,3LDK,66.06,福岡県福岡市早良区南庄１,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_72992580/
74962097,アンピール駅東,1380,41,地下鉄空港線,東比恵,9,2LDK,56.15,福岡県福岡市博多区東光２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_74962097/
74762070,令和6年4月・リノベーション済み！ロワールマンション…,1399,42,地下鉄空港線,西新,19,3LDK,67.71,福岡県福岡市早良区荒江２-7-10,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_74762070/
74769886,ロワールマンション荒江,1399,42,地下鉄空港線,西新,19,3LDK,67.71,福岡県福岡市早良区荒江２-７－１０,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_74769886/
74605620,ロワールマンション荒江,1399,42,地下鉄空港線,西新,17,3LDK,67.71,福岡県福岡市早良区荒江２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_74605620/
74714741,エバーライフ新室見,1440,41,地下鉄空港線,姪浜,25,3DK,58.24,福岡県福岡市西区福重３,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashinishi/nc_74714741/
73875576,室見第１住宅３１号棟,1480,49,地下鉄空港線,室見,12,2LDK,66.38,福岡県福岡市早良区南庄５,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_73875576/
74289097,ライオンズマンション六本松第2,1480,36,地下鉄空港線,大濠公園,21,1LDK,47.35,福岡県福岡市中央区六本松３-5-11,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_74289097/
73451436,エメラルドマンション姪浜III,1480,37,地下鉄空港線,姪浜,17,2LDK,64.91,福岡県福岡市西区下山門２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashinishi/nc_73451436/
74734238,カーサ博多,1480,46,地下鉄空港線,祇園,11,2LDK,47.69,福岡県福岡市博多区住吉２-15-10,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_74734238/
74145426,原サンハイツ,1480,43,地下鉄空港線,藤崎,15,5LDK,95.21,福岡県福岡市早良区原１,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_74145426/
74098192,原サンハイツ,1480,43,地下鉄空港線,藤崎,17,5LDK,95.21,福岡県福岡市早良区原１,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_74098192/
74985857,アールビーコート福重,1480,33,地下鉄空港線,姪浜,36,3LDK,78.03,福岡県福岡市西区拾六町５,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashinishi/nc_74985857/
74886119,トーカンマンション博多駅前第８,1490,45,ＪＲ鹿児島本線,博多,12,1LDK+S（納戸）,56.03,福岡県福岡市博多区博多駅前４-23－6,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_74886119/
74937059,ネオハイツ新室見,1490,39,地下鉄空港線,姪浜,22,3DK,53.76,福岡県福岡市西区福重４-14-22,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashinishi/nc_74937059/
74736999,ダイナコート西新,1490,33,地下鉄空港線,西新,3,1LDK,32.41,福岡県福岡市早良区西新１-12-15,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_74736999/
74906972,ネオハイツ新室見,1490,39,地下鉄空港線,姪浜,22,3DK,53.76,福岡県福岡市西区福重４,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashinishi/nc_74906972/
74936178,◆ネオハイツ新室見,1490,39,地下鉄空港線,姪浜,22,3DK,53.76,福岡県福岡市西区福重４-14-22,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashinishi/nc_74936178/
73913954,グランピア呉服町,1490,37,地下鉄空港線,中洲川端,15,2LDK,47.7,福岡県福岡市博多区大博町,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_73913954/
74519068,グランピア吉塚2,1490,40,ＪＲ鹿児島本線,博多,19,3DK,49.14,福岡県福岡市博多区吉塚２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_74519068/
74513640,室見リバーコーポ,1498,50,地下鉄空港線,藤崎,9,3LDK,55.6,福岡県福岡市早良区室見２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_74513640/
74379441,愛宕山ハイリビング,1498,50,地下鉄空港線,室見,7,2LDK,56.32,福岡県福岡市西区愛宕２-11-34,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashinishi/nc_74379441/
74238547,愛宕山ハイリビング,1530,50,地下鉄空港線,室見,7,2LDK,56.32,福岡県福岡市西区愛宕２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashinishi/nc_74238547/
73426421,愛宕山ハイリビング,1540,50,地下鉄空港線,室見,7,2LDK,58.23,福岡県福岡市西区愛宕２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashinishi/nc_73426421/
72823452,チサンマンション藤崎,1580,45,地下鉄空港線,藤崎,11,2LDK,59.49,福岡県福岡市早良区弥生２-3-7,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_72823452/
71597752,新栄アンピール新姪浜,1580,40,地下鉄空港線,姪浜,20,2LDK,61.61,福岡県福岡市西区石丸２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashinishi/nc_71597752/
72554334,トーカンマンション博多駅前第8,1580,45,ＪＲ鹿児島本線,博多,9,1LDK+S（納戸）,56.03,福岡県福岡市博多区博多駅前４,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_72554334/
74730360,城西オークマンション,1580,45,地下鉄空港線,西新,5,3LDK,73.32,福岡県福岡市早良区城西２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_74730360/
74772076,トーカンマンション博多駅前第8,1580,45,山陽新幹線,博多,12,1LDK+S（納戸）,56.03,福岡県福岡市博多区博多駅前４,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_74772076/
74436730,ヴィーダ博多,1580,15,ＪＲ鹿児島本線,博多,9,1DK,24.78,福岡県福岡市博多区博多駅南１,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_74436730/
75010720,室見第一住宅24号棟,1580,49,地下鉄空港線,室見,13,3LDK,66.38,福岡県福岡市早良区南庄５,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_75010720/
74048449,ふよう小戸ハイツ,1590,44,地下鉄空港線,姪浜,17,3LDK,92.0,福岡県福岡市西区小戸３-50-41,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashinishi/nc_74048449/
74486663,グランピア薬院,1590,43,地下鉄空港線,赤坂,12,2LDK,56.7,福岡県福岡市中央区薬院２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_74486663/
74513219,サンポートハイツ,1590,50,地下鉄空港線,大濠公園,8,4DK,67.47,福岡県福岡市中央区港２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_74513219/
73039988,エクレール愛宕,1640,40,地下鉄空港線,室見,8,2LDK,53.86,福岡県福岡市西区愛宕１,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashinishi/nc_73039988/
72669862,ロワールマンション東福岡,1680,40,地下鉄空港線,東比恵,15,2LDK,66.55,福岡県福岡市博多区半道橋１-2-17,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_72669862/
73202401,マンション鳥飼,1680,51,地下鉄空港線,唐人町,18,2LDK,65.54,福岡県福岡市中央区鳥飼１,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_73202401/
74823940,コレマツハイツ藤崎,1680,42,地下鉄空港線,藤崎,9,2LDK,55.62,福岡県福岡市早良区弥生２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_74823940/
74723416,ハイライフ大濠,1680,42,地下鉄空港線,唐人町,15,4DK,66.78,福岡県福岡市中央区草香江２-12-4,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_74723416/
72930861,ウイング藤崎,1680,40,地下鉄空港線,藤崎,15,2LDK,63.85,福岡県福岡市早良区弥生２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_72930861/
73902888,ロワールマンション西公園2,1680,40,地下鉄空港線,大濠公園,14,4DK,67.1,福岡県福岡市中央区港３-11-5,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_73902888/
74847330,西公園下住宅,1680,53,地下鉄空港線,唐人町,11,2LDK,60.24,福岡県福岡市中央区福浜２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_74847330/
75012657,エバーライフすの子小前,1690,41,地下鉄空港線,大濠公園,6,3DK,59.86,福岡県福岡市中央区港２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_75012657/
73690301,室見第１住宅　１１号棟,1690,49,地下鉄空港線,室見,14,3LDK,66.39,福岡県福岡市早良区南庄４,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_73690301/
73981016,リーベスト姪浜南,1690,30,地下鉄空港線,姪浜,13,3LDK,66.67,福岡県福岡市西区石丸２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashinishi/nc_73981016/
74656070,アネシス空港東　壱番館Ｂ棟,1700,30,地下鉄空港線,福岡空港,19,3LDK,74.0,福岡県糟屋郡志免町別府北２,https://suumo.jp//ms/chuko/fukuoka/sc_kasuyagunshime/nc_74656070/
74045254,チサンマンション祇園,1740,44,地下鉄空港線,祇園,3,1LDK,42.64,福岡県福岡市博多区祇園町,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_74045254/
74700156,アンピール比恵南,1750,29,地下鉄空港線,東比恵,29,3LDK,66.99,福岡県福岡市博多区東那珂２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_74700156/
73745859,グランピア荒江Ⅱ,1780,42,地下鉄空港線,西新,17,3LDK,66.37,福岡県福岡市城南区荒江１,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashijonan/nc_73745859/
72772581,ロワールマンション東福岡,1780,40,地下鉄空港線,東比恵,15,1LDK,53.55,福岡県福岡市博多区半道橋１-2-17,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_72772581/
70690643,藤和西新コープ,1780,47,地下鉄空港線,西新,6,3LDK,84.89,福岡県福岡市早良区城西２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_70690643/
74642995,エバーライフ生の松原,1780,34,地下鉄空港線,姪浜,36,2LDK+S（納戸）,64.64,福岡県福岡市西区上山門１-22-22,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashinishi/nc_74642995/
74636724,祖原公園ハウス,1780,41,地下鉄空港線,西新,10,2LDK,61.72,福岡県福岡市早良区祖原,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_74636724/
73757741,博多駅前ビル,1780,50,ＪＲ鹿児島本線,博多,4,1LDK,58.38,福岡県福岡市博多区博多駅前１,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_73757741/
74537441,マンション鳥飼,1790,51,地下鉄空港線,唐人町,18,2LDK,65.54,福岡県福岡市中央区鳥飼１-３－１９,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_74537441/
72492489,室見第１住宅９号棟,1850,49,地下鉄空港線,室見,13,2LDK,66.38,福岡県福岡市早良区南庄４,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_72492489/
74703888,ラポール板付,1850,32,地下鉄空港線,東比恵,34,3LDK,67.41,福岡県福岡市博多区西月隈３,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_74703888/
73558860,鳥飼リバーハイツ,1870,45,地下鉄空港線,西新,16,2LDK,71.91,福岡県福岡市城南区鳥飼４,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashijonan/nc_73558860/
74108549,鳥飼リバーハイツ,1870,45,地下鉄空港線,唐人町,16,2LDK,71.91,福岡県福岡市城南区鳥飼４,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashijonan/nc_74108549/
